id,title,vote_average,popularity,tags
10364,Catch-22,6.7,4.504377,alanarkin martinbalsam richardbenjamin artgarfunkel jackgilford war comedy drama worldwarii island bomber pianosa american mikenichols a bombardier world war ii tries desperately escape insanity war however sometimes insanity sane way cope crazy situation catch22 parody military mentality bureaucratic society general
16991,Observe and Report,5.6,10.529143,sethrogen annafaris michaelpea rayliotta collettewolfe comedy crime drama robbery unrequitedlove securityguard mall jodyhill bipolar mall security guard ronnie barnhardt called action stop flasher turning shoppers paradise personal peep show but barnhardt cant bring culprit justice surly police detective recruited close case
9610,Conan the Destroyer,5.8,18.379124,arnoldschwarzenegger gracejones wiltchamberlain traceywalter mako adventure fantasy action swordplay sword magic warriorwoman lonewolf wizardry royalty barbarian swordandsorcery richardfleischer based character created robert e howard fastpaced occasionally humorous sequel conan barbarian features hero arnold schwarzenegger commissioned evil queen taramis sarah douglas safely escort teen princess olivia dabo powerful bodyguard wilt chamberlain far away castle retrieve magic horn dagon unknown conan queen plans sacrifice princess returns inherit kingdom bodyguard kills conan the queens plans fail take consideration conans strength cunning abilities sidekicks eccentric wizard akiro mako wild woman zula grace jones inept malak tracey walter together hero allies must defeat mortal supernatural foes voyage swordandsorcery land
1578,Raging Bull,7.7,35.524457,robertdeniro joepesci cathymoriarty frankvincent nicholascolasanto drama transporter jealousy violenthusband paranoia boxer biography fistfight brokennose sport domesticviolence extremeviolence overthehillfighter martinscorsese when jake lamotta steps boxing ring obliterates opponent hes prizefighter but treats family friends way hes ticking time bomb ready go moment though lamotta wants familys love something always seems come them perhaps violent bouts paranoia jealousy this kind rage helped make champ real life winds ring alone
25643,Love Happens,5.6,13.472365,aaroneckhart jenniferaniston judygreer martinsheen deirdreblades drama romance hotel florist forest grief seminar motivationalspeaker brandoncamp dr burke ryan successful selfhelp author motivational speaker secret while helps thousands people cope tragedy personal loss secretly unable overcome death late wife its burke meets fiercely independent florist named eloise forced face past overcome demons
11904,Young Sherlock Holmes,6.7,8.321586,nicholasrowe alancox sophieward anthonyhiggins susanfleetwood action adventure crime drama family mystery thriller londonengland schoolfriend religionandsupernatural sherlockholmes murder aftercreditsstinger barrylevinson sherlock holmes dr watson meet boys english boarding school holmes known deductive ability even youth amazing classmates abilities when discover plot murder series british business men egyptian cult move stop it
28665,Fame,5.5,7.668063,kaypanabaker naturinaughton kheringtonpayne meganmullally walterperez music comedy drama romance musical duringcreditsstinger kevintancharoen an updated version 1980 musical centered students new york academy performing arts
44115,127 Hours,7.0,52.464877,jamesfranco katemara ambertamblyn clmenceposy lizzycaplan adventure drama thriller mountains despair adventure utah alone canyon climbing basedontruestory rescue survival escape true trapped boulder adventurer flashback climber isolated hikers verylittledialogue dannyboyle the true story mountain climber aron ralstons remarkable adventure save fallen boulder crashes arm traps isolated canyon utah
10569,Small Time Crooks,6.4,11.423533,woodyallen carolynsaxon traceyullman michaelrapaport tonydarrow action comedy crime bank restaurant roleofwomen bankrobber wife pizzeria pizza keks independentfilm bankrobbery hoodlum woodyallen a loser crook wife strike rich botched bank jobs cover business becomes spectacular success
10560,Center Stage,6.8,6.961736,amandaschull zoesaldana susanmaypratt petergallagher scottiethompson drama music newyork competition dancer dance ball career balletdancer music entranceexamination ballet danceteacher nicholashytner a group 12 teenagers various backgrounds enroll american ballet academy new york make ballet dancers one deals problems stress training getting ahead world dance
333348,Love the Coopers,5.4,9.191187,stevemartin dianekeaton johngoodman alanarkin oliviawilde comedy family bigfamily familyrelationships family womandirector christmas jessienelson when four generations cooper clan come together annual christmas eve celebration series unexpected visitors unlikely events turn night upside down leading toward surprising rediscovery family bonds spirit holiday
20483,Catch That Kid,4.9,4.492859,kristenstewart corbinbleu maxthieriot jenniferbeals samrobards family action adventure bankrobbery bartfreundlich jamessbardellati petermerwin athletic 12yearold maddy kristen stewart shares enthusiasm mountain climbing father tom sam robards unfortunately tom suffers spinal injury scaling mount everest family unable afford surgery save him maddy decides get money fathers operation robbing highsecurity bank she relies climbing skills help geeky friends max thieriot corbin bleu pull successfully
11457,Life as a House,7.2,5.706767,kevinkline kristinscottthomas haydenchristensen jenamalone marysteenburgen drama fathersonrelationship house cancer drug divorce exwife unemployment irwinwinkler when man diagnosed terminal cancer takes custody misanthropic teenage son quality time means getting high engaging smalltime prostitution avoiding father
321697,Steve Jobs,6.8,53.670525,michaelfassbender katewinslet sethrogen katherinewaterston jeffdaniels drama history biography computer fatherdaughterrelationship applecomputer stevejobs basedontrueevents dannyboyle set backstage three iconic product launches ending 1998 unveiling imac steve jobs takes us behind scenes digital revolution paint intimate portrait brilliant man epicenter
19840,"I Love You, Beth Cooper",5.1,14.15192,haydenpanettiere paulrust laurenlondon laurenstorm jackcarpenter comedy romance virgin cheerleader graduation highschool aspen friends inthecloset teenager popularity basedonyoungadultnovel populargirl chriscolumbus nerdy teenager denis cooverman paul rust harbors secret crush beth cooper hayden panettiere hottest girl high school during graduation speech denis lets cat bag declares love beth who instead dissing denis shows house later day promises show time life
22327,Youth in Revolt,5.9,13.462544,michaelcera zachgalifianakis justinlong rayliotta stevebuscemi drama comedy romance basedonnovel comingofage duringcreditsstinger miguelarteta nick twisp michael cera teen taste finer things life like sinatra fellini falls hopelessly love beautiful freespirited sheeni saunders portia doubleday family vacation but family geography jealous exlovers conspire keep two apart nick abandons dull predictable life develops rebellious alter ego franois with ascot moustache cigarette franois stop nothing sheeni leads nick path destruction unpredictable consequences
38665,The Legend of the Lone Ranger,3.7,11.725805,christopherlloyd mattclark juaninclay jasonrobards johnbennettperry action adventure romance western loneranger wildbillhickok buffalobill theloneranger williamafraker when young texas ranger john reid sole survivor ambush arranged militaristic outlaw leader butch cavendich rescued old childhood comanche friend tonto when recovers wounds dedicates life fighting evil cavendich represents to end john reid becomes great masked western hero the lone ranger with help tonto pair go rescue president grant cavendich takes hostage
2575,The Tailor of Panama,6.2,7.047975,piercebrosnan geoffreyrush jamieleecurtis leonorvarela brendangleeson drama thriller dancing spy birthday map fireworks bridge secretagent president children independentfilm debt swimming political band johnboorman a british spy banished panama affair ambassadors mistress once makes connection local tailor nefarious past connections top political gangster figures panama the tailor also wife works panamanian president huge debt the mission learn president intends canal
11644,Blow Out,7.3,13.628601,johntravolta nancyallen johnlithgow dennisfranz peterboyden drama mystery thriller audiotape hitman presidentialelection noises yell politics faithlessness briandepalma jack terry master sound recordist works gradeb horror movies late one evening recording sounds use movies hears something unexpected sound equipment records it curiosity gets better media become involved begins unravel pieces nefarious conspiracy as struggles survive shadowy enemies expose truth know trust
146227,Getaway,4.9,16.520516,ethanhawke selenagomez jonvoight paulfreeman brucepayne action crime courtneysolomon former race car driver brent magna hawke pitted clock desperately trying save life kidnapped wife brent commandeers custom ford shelby gt500 super snake taking unwitting owner gomez highspeed race time command mysterious villain holding wife hostage
68924,The Ice Storm,6.9,14.916264,kevinkline joanallen sigourneyweaver henryczerny tobeymaguire drama basedonnovel 1970s thanksgiving dysfunctionalfamily independentfilm anglee in weekend thanksgiving 1973 hoods skidding control benjamin hood reels drink drink trying think trouble office his wife elena reading self help books losing patience husbands lies their son paul home holidays escapes city pursue alluring rich girl prep school young budding nymphomaniac wendy hood roams neighborhood innocently exploring liquor cabinets lingerie drawers friends parents looking something new then ice storm hits worst century
253235,And So It Goes,5.7,9.633711,michaeldouglas dianekeaton sterlingjerins palomaguzmn francessternhagen comedy drama romance grandfathergranddaughterrelationship neighbor wealthy elderly estrangement robreiner a selfcentered realtor enlists help neighbor hes suddenly left charge granddaughter never knew existed estranged son drops home
22102,Troop Beverly Hills,5.6,3.455018,shelleylong craigtnelson bettythomas marygross carlagugino adventure comedy family wilderness teenangst jeffkanew a beverly hills housewife middle divorce tries find focus life taking daughters wilderness girls troop
18701,Being Julia,6.4,1.946634,michaelgambon annettebening leighlawson shaunevans jeremyirons comedy drama romance istvnszab julia lambert true diva beautiful talented weathly famous she including devoted husband mastermined brilliant career years shining spotlight begins suffer severe case boredom longs something new exciting put twinkle back eye julia finds exactly looking handsome young american fan long novelty fling adds sparks hoping for fortuately her surprise twist plot trust back greatest role life
10068,Nine 1/2 Weeks,5.8,12.313143,mickeyrourke kimbasinger margaretwhitton davidmargulies christinebaranski drama romance sexualobsession prostitute womenssexualidentity broker galleryowner sadomasochism adrianlyne an erotic story woman assistant art gallery gets involved impersonal affair man she barely knows life sex games play relationship begins get complicated
848,Dragonslayer,6.5,3.258422,petermacnicol caitlinclarke ralphrichardson johnhallam petereyre fantasy secretidentity selfsacrifice magic virgin solareclipse sacrifice sorcerersapprentice amulet lottery brood egg princess sorcerer humansacrifice dragon hiddenidentity crossdressing landslide swordandsorcery matthewrobbins the sorcerer apprentice galen mission kill evil dragon order save kings daughter sacrificed accordance pact king made dragon protect kingdom a fantasy film disney studios exhausted possible visual effects time
36811,The Last Station,6.7,3.659292,jamesmcavoy christopherplummer helenmirren paulgiamatti annemarieduff drama romance duringcreditsstinger michaelhoffman a historical drama illustrates russian author leo tolstoys struggle balance fame wealth commitment life devoid material things the countess sofya wife muse leo tolstoy uses every trick seduction husbands loyal disciple believes person responsible tolstoy signing new leaves work property russian people
522,Ed Wood,7.3,24.548633,johnnydepp martinlandau sarahjessicaparker patriciaarquette jeffreyjones comedy drama history individual taxi transsexuality fortuneteller filmbusiness filmmaking filmproducer vororte filmmaker boxer filmdirector oddball celebrity morphine moviestudio losangeles drugaddict cultdirector theremin handgun trickortreating actor transvestite timburton the mostly true story legendary worst director time who help strange friends filmed countless bmovies without ever becoming famous successful
130150,Labor Day,6.7,17.683563,joshbrolin katewinslet gattlingriffith tobeymaguire tomlipinski drama escapedconvict depressedmom jasonreitman depressed single mom adele son henry offer wounded fearsome man ride as police search town escaped convict mother son gradually learn true story options become increasingly limited
12246,Mongol: The Rise of Genghis Khan,6.5,10.1449,tadanobuasano sunhonglei khulanchuluun aliya basen history mongolia genghiskhan sergeibodrov the story recounts early life genghis khan slave went conquer half world 11th century
13809,RockNRolla,6.9,31.887978,markstrong tomwilkinson tobykebbell gerardbutler tomhardy action crime thriller londonengland gangleader money gang crime guyritchie when russian mobster sets real estate scam generates millions pounds various members londons criminal underworld pursue share fortune various shady characters including mr onetwo stella accountant johnny quid druggie rockstar try claim slice
27380,Megaforce,3.5,1.110179,barrybostwick michaelbeck persiskhambatta henrysilva georgefurth adventure action sciencefiction dictator soldier electronicmusicscore militaryunit halneedham megaforce elite multinational military unit jobs individual governments wont when peaceful republic sardun threat aggressive neighbour beautiful major zara persis khambatta general byrnewhite edward mulhare see help ace hunter barry bostwick megaforce
10549,Hamlet,7.3,9.814785,kennethbranagh derekjacobi juliechristie richardbriers katewinslet drama mother shakespeare denmark lossoffather prince madness kennethbranagh hamlet prince denmark returns home find father murdered mother remarrying murderer uncle meanwhile war brewing
33870,Mao's Last Dancer,6.8,1.876811,chicao chengwuguo wenbinhuang joanchen brucegreenwood drama romance costume song village promise ballet bruceberesford at age 11 li plucked poor chinese village madame maos cultural delegates taken beijing study ballet in 1979 cultural exchange texas fell love american woman two years later managed defect went perform principal dancer houston ballet principal artist australian ballet
245703,Midnight Special,6.2,32.717853,michaelshannon jaedenlieberher joeledgerton kirstendunst adamdriver adventure drama sciencefiction fathersonrelationship helicopter fbi motel chase childkidnapping religioussect goggles jeffnichols a father son go run dad learns child possesses special powers
10739,Anything Else,6.2,8.945081,woodyallen jasonbiggs christinaricci stockardchanning dannydevito comedy romance psychoanalysis comedian relationshipproblems advice experience woodyallen jerry falk aspiring writer new york falls love first sight freespirited young woman named amanda he heard phrase life like anything else soon finds life unpredictable amanda like anything else all
127560,The Railway Man,6.7,13.916583,jeremyirvine colinfirth stellanskarsgrd michaelmackenzie nicolekidman drama history posttraumaticstressdisorder japanese worldwarii victim autobiography basedontruestory history revenge redemption torture jonathanteplitzky a victim world war iis death railway sets find responsible torture a true story
37903,The White Ribbon,7.2,17.94739,ursinalardi ulrichtukur burghartklauner christianfriedel leoniebenesch crime drama mystery germany childabuse pastor propaganda children punishment smallvillage villagepeople eastelbia umerziehung michaelhaneke strange events happen small village north germany years world war i seem ritual punishment the abused suppressed children villagers seem heart mystery
396152,Restoration,5.3,2.525569,emilyroyaobrien adriangaeta zackward sarahannschultz horror zackward during home renovations young couple release fiery spirit seeking retribution to save set spirit free must uncover dire truth but nothing simple seems
10017,The Wraith,5.9,10.47644,charliesheen nickcassavetes sherilynfenn randyquaid matthewbarry romance sciencefiction horror action crime malenudity femalenudity sex killing sheriff carrace cemetery shotgun arizona nudity reincarnation police autotuning streetrace revenge murder carcrash alien independentfilm gang motorcycle violence carchase cultfilm ghost roadmovie dragracing rollerskates strangeperson budweiser turbointercepter mikemarvin packard walsh motorized gang control terrorize arizona desert town force drivers dragrace win vehicles after walsh beats decent teenager jamie hankins death finding girlfriend mysterious power creates jake kesey extremely cool motorbiker car invincible jake befriends jamies girlfriend keri johnson takes jamies sweet brother bill wing manages sheriff loomis couldnt eliminate packards criminal gang hard way
11468,Salton Sea,7.0,10.991281,valkilmer vincentdonofrio adamgoldberg luisguzmn doughutchison drama mystery thriller dualidentity identity warondrugs jazzmusician drugscene neonoir djcaruso after murder beloved wife man search redemption set adrift world nothing seems on journey befriends slacker jimmy the finn becomes involved rescuing neighbor colette demons gets entangled web deceit full unexpected twists turns
193613,Metallica: Through the Never,6.7,7.871686,danedehaan mackenziegray jameshetfield larsulrich kirkhammett music heavymetal liveconcert nimrdantal trip young roadie metallica sent urgent mission bands show but seems like simple assignment turns surreal adventure
17436,The Informers,4.4,6.333869,billybobthornton kimbasinger mickeyrourke winonaryder jonfoster drama sex sliceoflife hollywood drug hedonism ensemblecast childmurder 1980s dysfunctional intersectinglives gregorjordan a collection intersecting short stories set early 1980s los angeles depicts week lives assortment socially alienated mainly welloff characters numb sense emptiness casual sex violence drugs
43434,Carlos,6.7,1.138383,edgarramrez alexanderscheer fadiabisamra noravonwaldsttten talaleljordi crime drama thriller history gun carbomb miniseries terrorism opec hostagesituation revolutionary olivierassayas the story venezuelan revolutionary ilich ramirez sanchez founded worldwide terrorist organization raided opec headquarters 1975 caught french police
31166,I Come with the Rain,5.6,8.266124,joshhartnett eliaskoteas takuyakimura leebyunghun trannuynkh thriller drama trananhhung kline former los angeles police officer turned private detective hired powerful pharmaceutical conglomerate boss investigate asia disappearance son shitao seen person since boy ten now 30s shitao gone missing philippines helping orphanage
69848,One Man's Hero,9.3,0.910529,tomberenger joaquimdealmeida danielaromo markmoses stuartgraham western action drama history war army battlefield chivalry lancehool one mans hero tells littleknown story st patricks battalion san patricios group mostly irish immigrants catholic faith deserted mexico encountering religious ethnic prejudice us army mexicanamerican war the plot centers around personal story john riley irishman sergeant american army commissioned captain mexican army commands battalion leads men battle struggles authorities sides border
8408,Day of the Dead,6.9,18.025206,loricardille terryalexander josephpilato jarlathconroy anthonydileojr horror sciencefiction florida insanity disembodiedhead zombie disembowelment horrormovieremade livingdead zombieapocalypse georgearomero the final chapter george a romeros dead trilogy in underground government installation searching cure overcome strange transformation zombies unfortunately zombies ground made way bunker
332411,I Am Wrath,4.5,10.144222,johntravolta christophermeloni rebeccademornay amandaschull patrickstesprit action crime drama thriller revenge murder policecorruption violence corruptpolitician barber governer chuckrussell a man justice group corrupt police officers unable catch wifes killer
9389,Renaissance,6.7,9.244181,danielcraig catherinemccormack romolagarai jonathanpryce ianholm action animation sciencefiction paris japanese identity underworld monopoly future beauty victim dystopia boss police president animation disappearance cgi blackandwhite theft scientist researcher corporation christianvolckman to find ilona unlock secrets disappearance karas must plunge deep parallel worlds corporate espionage organized crime genetic research truth imprisons whoever finds first miracles bought great price
9626,Red Sonja,5.0,12.752463,arnoldschwarzenegger brigittenielsen sandahlbergman paullsmith erniereyesjr adventure fantasy action monster swordplay queen talisman marvelcomic basedoncomicbook swordandsorcery richardfleischer the tyrant gedren seeks total power world barbarism she raids city hablac kills keeper talisman gives great power red sonja sister keeper sets magic sword overthrow gedren
75638,Red Lights,6.0,22.748174,sigourneyweaver robertdeniro cillianmurphy elizabetholsen tobyjones thriller paranormal psychic skepticism rodrigocorts two investigators paranormal hoaxes veteran dr margaret matheson young assistant tom buckley study varied metaphysical phenomena aim proving fraudulent origins simon silver legendary blind psychic reappears enigmatic absence 30 years become greatest international challenge orthodox science professional sceptics tom starts develop intense obsession silver whose magnetism becomes stronger new manifestation inexplicable events as tom gets closer silver tension mounts worldview threatened core
8363,Superbad,7.0,33.436092,jonahhill michaelcera christophermintzplasse billhader sethrogen comedy becominganadult highschool youngpeople onenight gregmottola high school best buddies facing separation anxiety prepare go college while attempting score alcohol party help fake idtoting friend guys evening takes turn chaotic territory
15670,Madea Goes to Jail,6.4,3.107371,tylerperry derekluke keshiaknightpulliam whoopigoldberg ionoverman comedy crime drama criminal tylerperry at long last madea returns big screen tyler perrys madea goes to jail this time americas favorite irreverent pistolpackin grandmomma raising hell behind bars lobbying freedomhallelujer
290555,Wolves,5.7,7.922639,jasonmomoa lucastill johnpyperferguson stephenmchattie merrittpatterson horror action adoption werewolf davidhayter the comingofage story cayden richards forced hit road murder parents cayden wanders lost without purpose until meets certifiable lunatic named wild joe sets path ominous town lupine ridge hunt truths history but end whos really hunting whom
8328,Step Up 2: The Streets,6.5,28.973074,brianaevigan roberthoffman willkemp cassieventura adamgsevani music drama romance underdog competition streetgang hiphop breakdance insurgence heartthrob dancingscene tapdancing scholarship ballet jonmchu when rebellious street dancer andie lands elite maryland school arts finds fighting fit also trying hold onto old life when joins forces schools hottest dancer chase form crew classmate outcasts compete baltimore underground dance battle the streets
10982,Hoodwinked!,5.9,23.980329,annehathaway glennclose jimbelushi patrickwarburton anthonyanderson animation comedy family wolf suspicion littleredridinghood investigation burglary coryedwards toddedwards tonyleech the recipes candies goody shops stolen goody bandit many animals business while police chasing criminal mess grannys house evolving little red hiding hood the wolf the woodsman granny disturbing peace forest arrested impatient chief grizzly
205,Hotel Rwanda,7.5,28.60542,doncheadle sophieokonedo nicknolte fanamokoena joaquinphoenix drama history war rwanda refugee refugeecamp militia murder slaughter deadbody atrocity african cruelty violence unitednations genocideinrwanda death terrygeorge inspired true events film takes place rwanda 1990s million tutsis killed genocide went mostly unnoticed rest world hotel owner paul rusesabagina houses thousand refuges hotel attempt save lives
1620,Hitman,5.9,42.669304,timothyolyphant dougrayscott olgakurylenko robertknepper ulrichthomsen action crime drama thriller assassin secretidentity intelligence sovietunion russia celibacy hitman secretsociety power powertakeover adversary government execution violence killer basedonvideogame secretformula xaviergens the bestselling videogame hitman roars life barrels blazing hardcore actionthriller starring timothy olyphant a genetically engineered assassin deadly aim known agent 47 eliminates strategic targets topsecret organization but hes doublecrossed hunter becomes prey 47 finds lifeordeath game international intrigue
175541,Black Nativity,5.8,7.180403,forestwhitaker angelabassett jenniferhudson tyresegibson jacoblatimore drama music musical basedonstagemusical womandirector basedonthebible nativity christmas kasilemmons a streetwise teen baltimore raised single mother travels new york city spend christmas holiday estranged relatives embarks surprising inspirational journey
241254,The Prince,4.6,21.638673,brucewillis jasonpatric johncusack jessicalowndes giamantegna thriller action mobster justice retired missing missingdaughter brianamiller a family man turns retired mob enforcer must travel across country find daughter gone missing
31932,City of Ghosts,5.4,2.64486,mattdillon jamescaan nataschamcelhone grarddepardieu stellanskarsgrd thriller mattdillon a con man dillon travels cambodia also run law enforcement us collect share insurance scam discovers bargained
1933,The Others,7.4,25.881355,nicolekidman christophereccleston alakinamann jamesbentley ericsykes horror drama mystery thriller nanny hauntedhouse channelislands parallelworld photosensitivity spiritism alejandroamenbar grace religious woman lives old house kept dark two children anne nicholas rare sensitivity light when family begins suspect house haunted grace fights protect children cost face strange events disturbing visions
679,Aliens,7.7,67.66094,sigourneyweaver michaelbiehn jamesremar paulreiser lancehenriksen horror action thriller sciencefiction android extraterrestrialtechnology spacemarine spaceman cryogenics vacuum spacecolony warriorwoman settler spacetravel colony alien xenomorph jamescameron when ripleys lifepod found salvage crew 50 years later finds terraformers planet found alien species when company sends family colonists investigate story contact lost planet colonists they enlist ripley colonial marines return search answers
11113,My Fair Lady,7.4,20.786616,audreyhepburn rexharrison stanleyholloway wilfridhydewhite gladyscooper drama family music romance musical transformation flowergirl colonel wager suitor classdifferences tutor aristocrat linguist street highsociety misogynist guttersnipe classprejudice oppositesattract georgecukor a misogynistic snobbish phonetics professor agrees wager take flower girl make presentable high society
3597,I Know What You Did Last Summer,5.6,27.654472,jenniferlovehewitt sarahmichellegellar ryanphillippe freddieprinzejr bridgettewilson horror thriller mystery secret blackmail fisherman police highschool coverup friends revenge murder pageant slasher teenager killer jimgillespie as celebrate high school graduation four friends involved hitandrun accident car hits apparently kills pedestrian isolated roadway they dispose body vow keep incident secret year later somebody starts sending letters bearing warning i know what you did last summer
193893,Let's Be Cops,6.4,70.668923,jakejohnson damonwayansjr ninadobrev robriggle jamesdarcy comedy corruption robbery kidnapping nightclub malefriendship investigation police party murder mobster losangeles lying impersonatingapoliceofficer flashback lukegreenfield its ultimate buddy cop movie except one thing theyre cops when two struggling pals dress police officers costume party become neighborhood sensations but newlyminted heroes get tangled real life web mobsters dirty detectives must put fake badges line
9675,Sideways,6.9,23.425431,paulgiamatti thomashadenchurch virginiamadsen sandraoh marylouiseburke comedy drama romance california golf oscaraward wine stagnight marijuana writer alexanderpayne two middleaged men embark spiritual journey californian wine country one unpublished novelist suffering depression days away walking aisle
9988,Beerfest,5.8,14.304444,erikstolhanske jaychandrasekhar stevelemme paulsoter mcgainey comedy germany competition prostitute alcohol beer oktoberfest jaychandrasekhar during trip germany scatter grandfathers ashes germanamerican brothers todd jan discover beerfest secret olympics downing stout want enter contest defend familys beerguzzling honor their old country cousins sneer yanks chances prompting siblings return america prepare showdown following year
948,Halloween,7.4,30.301307,donaldpleasence jamieleecurtis pjsoles nancykyes nickcastle horror thriller femalenudity nudity mask babysitter halloween police psychopathickiller independentfilm stalking serialkiller marijuana maskedkiller blood potsmoking slasher murderer throatslitting maniac violence killingspree family cultfilm evil psychotic smokingpot institution escapedkiller johncarpenter in john carpenters horror classic psychotic murderer institutionalized since childhood murder sister escapes stalks bookish teenage girl friends doctor chases streets
21765,Good Boy!,4.7,3.56033,mollyshannon liamaiken matthewbroderick donaldfaison cheechmarin comedy family sciencefiction johnroberthoffman an intergalactic dog pilot sirius the dog star visits earth verify rumors dogs failed take planet
146304,The Best Man Holiday,6.7,7.210095,terrencehoward haroldperrineau morrischestnut sanaalathan tayediggs comedy bestman malcolmdlee when college friends reunite 15 years christmas holidays discover easy longforgotten rivalries romances reignited
7516,Smokin' Aces,6.4,23.491962,ryanreynolds rayliotta josephruskin alexrocco waynenewton action comedy crime thriller neonazi gun sniper fbi hitman bodyguard toshootdead police darkcomedy shootout gangster drug femalecorpse joecarnahan when las vegas performerturnedsnitch named buddy israel decides turn states evidence testify mob seems whole lot people would like make sure hes longer breathing
41439,Saw: The Final Chapter,5.8,36.133536,tobinbell costasmandylor betsyrussell caryelwes seanpatrickflanery horror crime survivor violence selfhelpguru tricycle prostheticarm pigmask 3d kevingreutert as deadly battle rages jigsaws brutal legacy group jigsaw survivors gathers seek support selfhelp guru fellow survivor bobby dagen man whose dark secrets unleash new wave terror
2752,40 Days and 40 Nights,5.2,14.18136,joshhartnett shannynsossamon adamtrese emmanuellevaugier barrynewman comedy romance sexaddiction laundromat michaellehmann matt sullivans last big relationship ended disaster ever since hearts aching commitments lacking then came lent time year everybody gives something up thats matt decides go mans gone make vow no sex whatsoever for 40 straight days at first everything control that woman dreams erica walks life
9429,A Night at the Roxbury,5.9,12.709227,willferrell chriskattan jennifercoolidge michaelclarkeduncan evamendes comedy nightlife nightclub flower flowershop makeamatch clubbing johnfortenberry despite well adulthood brothers doug steve butabi still live home work flower shop owned dad they exist hit women discos though theyre routinely unsuccessful chance runin richard grieco gets inside swank roxbury club mistaken high rollers meet dream women vivica cambi resolve open club own
38117,Beastly,6.0,24.054062,alexpettyfer vanessahudgens marykateolsen lisagayhamilton neilpatrickharris drama fantasy romance basedonnovel love beautifulwoman curse teenager popularity blindtutor teenageromance modernfairytale basedonyoungadultnovel danielbarnz a curse transforms handsome arrogant young man everything detests contemporary retelling beauty beast wealthy kyle kingson everything teenager could want life still gets humiliating weaker less attractive when kyle invites misfit classmate kendra environmental rally school questions motivations reluctantly accepts later kyle blows kendra off prompting spurned goth girl cast dark spell swaggering egotist
9792,The Hills Have Eyes,6.1,35.107857,aaronstanford kathleenquinlan vinessashaw emiliederavin danbyrd horror thriller ambush newmexico van familyholiday axeinthehead alexandreaja based wes cravens 1977 suspenseful cult classic the hills have eyes story family road trip goes terrifyingly awry travelers become stranded government atomic zone miles nowhere carter family soon realizes seemingly uninhabited wasteland actually breeding ground bloodthirsty mutant familyand prey
13778,Dickie Roberts: Former Child Star,5.1,10.149569,davidspade marymccormack craigbierko scottterra jennaboyd comedy loser childprodigy samweisman tv child star 70s dickie roberts 35 parking cars craving regain spotlight auditions role normal guy director quickly sees anything normal desperate win part dickie hires family help replay childhood assume identity average everyday kid
228203,"McFarland, USA",7.4,14.023082,kevincostner ramirorodriguez carlospratts johnnyortiz rafaelmartinez drama california smalltown coach championship womandirector trackandfield nikicaro a track coach small california town transforms team athletes championship contenders
41382,Lottery Ticket,5.6,9.054803,shadmoss brandontjackson naturinaughton lorettadevine teairramari comedy erikwhite kevin carson young man living projects survive threeday weekend opportunistic neighbors find hes holding winning lottery ticket worth 370 million
13960,ATL,6.0,5.422285,ti evanross jackielong laurenlondon albertdaniels drama christianrobinson as four friends prepare life high school different challenges bring turning points lives the dramas unfold resolve local rollerskating rink cascade
114150,Pitch Perfect,7.3,32.746486,annakendrick skylarastin brittanysnow annacamp rebelwilson comedy music romance competition roommate college femalefriendship music hazing malefemalerelationship audition groupoffriends dormroom bickering dj singingcompetition filmscore femalemusician singingcontest youngadult acapella jasonmoore college student beca knows want part clique thats exactly finds arriving new school thrust among mean gals nice gals plain weird gals beca finds thing common well sing together she takes women group comfort zone traditional arrangements world amazing harmonic combinations fight top college music competitions
26602,Summer Catch,4.8,3.960098,freddieprinzejr jessicabiel fredward matthewlillard briandennehy drama comedy romance beach baseball sport bikini party love romance pool summer flashback miketollin a comingofage romantic comedy set backdrop cape cod baseball league local boy ryan dunne freddie prinze jr pitcher boston college meets tenley parrish jessica biel daughter wealthy couple summer cape ryan tenley fall love much chagrin families ryan clings one last hope discovered signed pro baseball contract
10223,A Simple Plan,6.9,10.178917,billpaxton bridgetfonda billybobthornton brentbriscoe chelcieross drama crime thriller brotherbrotherrelationship moneydelivery airplane greed friendship suspense financialtransactions samraimi captivated lure sudden wealth quiet rural lives two brothers erupt conflicts greed paranoia distrust 4 million cash discovered remote site downed small airplane their simple plan retain money avoiding detection opens pandoras box fear getting caught triggers panicked behavior leads virulent consequences
16028,They,4.6,4.544216,lauraregan marcblucas ethanembry dagmaradomiczyk jonabrahams horror thriller suicide asylum nightmare darkness supernatural suspense robertharmon after witnessing horrific traumatic event julia lund graduate student psychology gradually comes realization everything scared child could real and whats worse might coming back get her
15639,Larry the Cable Guy: Health Inspector,3.3,2.184708,larrythecableguy irisbahr tonyhale davidkoechner brookedillman comedy healthinspector foodintoxication trentcooper a slovenly cable repairman becomes bigcity health inspector tasked uncovering source food poisoning epidemic
16112,The Adventures of Elmo in Grouchland,6.3,3.09159,kevinclash mandypatinkin vanessawilliams soniamanzano roscoeorman family garyhalvorson elmo loves fuzzy blue blanket would never let anything happen it however tugofwar friend zoe sends blanket faraway land elmo hot pursuit facing life without cherished blanket elmo musters determination courage heads actionpacked rescue mission plunges grouchlanda place full grouchy creatures stinky garbage villainous huxley along way elmo learns important lesson sharing realizing selfish friend responsible happened
